timestamp,open,high,low,close,volume
1641042000000,3716.28,3724.93,3706.32,3710.03,5715.5972
1641038400000,3693.38,3718.24,3693.37,3716.28,6595.553
1641034800000,3691.39,3712.19,3691.02,3693.37,4786.2173
1641031200000,3718.67,3731.88,3673.46,3691.39,10412.4737
1641027600000,3721.14,3730.0,3709.38,3718.67,4515.6636
1641024000000,3715.32,3733.84,3708.6,3721.4,4013.6403
1641020400000,3711.93,3724.93,3701.0,3715.31,6541.6499
1641016800000,3735.6,3742.67,3708.33,3711.92,5239.0026
1641013200000,3708.2,3765.27,3702.84,3735.61,9353.2056
1641009600000,3723.96,3728.07,3707.24,3708.21,6117.282
1641006000000,3728.41,3737.0,3721.84,3723.96,3543.1853
1641002400000,3724.88,3738.47,3722.23,3728.32,5028.4531
1640998800000,3723.04,3748.45,3714.1,3724.89,8997.7569
1640995200000,3676.22,3730.0,3676.22,3723.04,9023.374
1640991600000,3681.8,3697.9,3672.22,3676.23,6004.291
1640988000000,3688.12,3712.5,3673.55,3681.8,8131.409
1640984400000,3645.04,3701.85,3633.84,3688.41,13070.9293
1640980800000,3626.21,3663.87,3622.29,3645.04,12289.97
1640977200000,3704.43,3705.93,3623.0,3626.27,20055.4006
1640973600000,3722.04,3725.01,3695.16,3704.43,10462.2432
1640970000000,3745.49,3754.26,3705.0,3722.03,12687.8551
1640966400000,3784.64,3788.45,3739.57,3745.49,11399.4038
1640962800000,3793.64,3803.02,3773.44,3784.64,14107.4687
1640959200000,3791.69,3813.14,3785.99,3794.21,8011.0944
1640955600000,3793.7,3799.39,3785.0,3791.69,7109.4123
1640952000000,3780.92,3800.0,3775.94,3793.71,8118.2451
1640948400000,3773.76,3789.02,3769.0,3780.92,10002.4467
1640944800000,3795.49,3805.09,3763.0,3773.77,12854.9588
1640941200000,3799.76,3812.84,3785.81,3795.49,14369.4043
1640937600000,3721.88,3815.0,3714.0,3799.76,32029.4792
1640934000000,3738.46,3748.34,3687.0,3721.88,11817.6224
1640930400000,3740.18,3747.89,3725.49,3738.9,6345.7148
1640926800000,3745.91,3753.25,3737.0,3739.99,4910.5455
1640923200000,3742.77,3761.5,3737.0,3745.92,8685.194
1640919600000,3716.88,3747.44,3710.01,3742.78,7830.2907
1640916000000,3726.29,3726.8,3704.29,3716.88,6650.4058
1640912400000,3700.61,3740.12,3684.04,3726.29,8718.7759
1640908800000,3709.27,3734.0,3690.28,3700.6,12351.7336
1640905200000,3703.84,3717.26,3692.23,3709.27,8297.0767
1640901600000,3736.93,3737.71,3681.33,3703.83,6753.5304
1640898000000,3724.46,3742.92,3707.66,3736.93,7095.4022
1640894400000,3751.06,3760.0,3712.07,3724.78,8265.9312
1640890800000,3759.99,3769.1,3747.41,3751.06,7182.0528
1640887200000,3741.6,3764.66,3729.16,3759.99,8296.0904
1640883600000,3756.81,3758.85,3736.66,3741.59,7067.9276
1640880000000,3709.13,3762.08,3705.39,3756.8,12412.3054
1640876400000,3717.22,3729.73,3706.91,3708.74,8536.654
1640872800000,3717.29,3727.91,3701.03,3717.22,10241.373
1640869200000,3736.25,3740.0,3716.52,3717.28,8501.0106
1640865600000,3737.68,3750.0,3728.31,3736.25,14741.117
1640862000000,3699.0,3747.57,3689.95,3737.68,14818.8783
1640858400000,3684.56,3702.54,3678.79,3699.27,6425.6872
1640854800000,3691.79,3707.44,3680.68,3684.55,8053.0721
1640851200000,3709.0,3726.71,3690.02,3691.8,10759.1118
1640847600000,3696.55,3719.71,3684.87,3709.01,14342.496
1640844000000,3674.32,3705.44,3667.32,3696.49,10423.7672
1640840400000,3663.1,3676.27,3646.3,3674.32,7763.6787
1640836800000,3649.4,3682.42,3648.37,3663.48,7775.8714
1640833200000,3650.42,3664.78,3638.09,3649.41,9182.5743
1640829600000,3650.57,3653.0,3625.18,3650.42,11817.9866
1640826000000,3658.93,3668.53,3641.94,3650.58,9565.5926
1640822400000,3630.18,3670.67,3585.0,3658.93,30944.543
1640818800000,3722.63,3735.1,3604.2,3630.19,45873.2667
1640815200000,3726.75,3746.67,3710.01,3722.62,6308.9675
1640811600000,3746.22,3749.18,3706.0,3726.76,9026.1232
1640808000000,3725.69,3768.51,3718.07,3746.22,9488.2592
1640804400000,3753.65,3755.83,3712.84,3725.68,9801.4623
1640800800000,3754.47,3777.03,3745.0,3753.65,9586.1162
1640797200000,3784.33,3784.76,3748.87,3754.46,7197.7953
1640793600000,3795.05,3799.32,3770.42,3784.34,7866.3086
1640790000000,3782.15,3802.7,3772.38,3795.05,16265.0349
1640786400000,3756.64,3791.59,3739.77,3782.14,19397.0281
1640782800000,3727.85,3767.29,3696.65,3756.64,25965.4386
1640779200000,3790.9,3792.11,3721.87,3727.86,30662.511
1640775600000,3793.45,3798.69,3775.15,3790.96,6034.8681
1640772000000,3814.54,3821.96,3788.1,3793.44,8651.7308
1640768400000,3796.61,3825.5,3767.0,3814.54,15185.9336
1640764800000,3796.39,3808.49,3785.1,3796.61,9733.8577
1640761200000,3802.59,3805.69,3786.52,3796.39,8129.1685
1640757600000,3802.62,3809.07,3792.11,3802.59,7944.0145
1640754000000,3802.94,3811.98,3789.45,3802.62,7196.5967
1640750400000,3816.15,3821.77,3800.76,3802.95,6874.8228
1640746800000,3818.14,3827.78,3812.34,3816.15,7917.043
1640743200000,3801.13,3819.99,3798.2,3818.14,8360.3711
1640739600000,3818.06,3826.85,3795.83,3801.37,8991.6126
1640736000000,3792.75,3821.02,3785.0,3818.07,10295.3065
1640732400000,3810.61,3819.16,3790.0,3792.75,6659.4563
1640728800000,3807.03,3817.8,3792.47,3810.62,7172.0084
1640725200000,3827.18,3837.65,3804.09,3807.03,7472.4138
1640721600000,3807.96,3844.44,3791.23,3827.19,14356.0855
1640718000000,3800.01,3815.71,3759.36,3807.96,15786.9233
1640714400000,3827.54,3827.55,3785.0,3800.02,14896.397
1640710800000,3864.35,3866.18,3777.77,3827.47,36165.3785
1640707200000,3897.91,3902.17,3830.0,3864.35,23634.7431
1640703600000,3911.54,3922.86,3894.39,3897.9,8214.877
1640700000000,3908.8,3916.49,3850.14,3911.55,27909.3765
1640696400000,3907.35,3929.62,3902.86,3908.8,9310.694
1640692800000,3920.89,3932.28,3906.02,3907.35,8288.5119
1640689200000,3902.43,3923.39,3893.85,3920.9,9665.8382
1640685600000,3885.85,3908.14,3885.72,3902.43,12299.8781
1640682000000,3917.27,3922.55,3883.0,3886.28,13569.8719
1640678400000,3917.01,3933.98,3900.0,3917.28,12497.8718
1640674800000,3922.26,3929.77,3900.0,3917.0,10148.2065
1640671200000,3921.26,3935.05,3913.08,3922.25,8532.003
1640667600000,3911.77,3926.54,3900.08,3921.25,9969.2144
1640664000000,3960.71,3960.71,3877.0,3911.78,27887.173
1640660400000,3968.35,3968.35,3931.17,3960.7,13835.447
1640656800000,3982.35,3997.17,3956.69,3968.35,12858.327
1640653200000,4028.83,4028.83,3967.0,3982.34,21733.9291
1640649600000,4037.22,4037.23,4000.0,4028.83,25200.091
1640646000000,4063.12,4068.42,4031.0,4037.23,12714.3841
1640642400000,4059.69,4074.88,4044.02,4063.12,11583.9816
1640638800000,4091.32,4092.67,4056.49,4059.69,6407.9313
1640635200000,4077.78,4092.96,4070.0,4091.31,6519.7582
1640631600000,4097.77,4098.73,4074.96,4077.78,8547.4473
1640628000000,4115.58,4126.0,4092.61,4097.76,11029.4887
1640624400000,4090.54,4127.46,4087.71,4115.57,13662.0737
1640620800000,4092.74,4100.0,4077.54,4090.54,8669.775
1640617200000,4094.46,4115.0,4084.4,4092.73,11516.2474
1640613600000,4089.48,4101.99,4081.33,4094.46,12887.5997
1640610000000,4080.68,4100.0,4072.25,4089.48,13329.1535
1640606400000,4060.23,4094.99,4043.42,4080.67,14964.9206
1640602800000,4059.36,4065.97,4053.72,4060.22,5196.016
1640599200000,4052.72,4062.0,4050.05,4059.36,6228.0325
1640595600000,4037.44,4055.92,4032.52,4052.73,8118.3444
1640592000000,4051.02,4063.27,4031.8,4037.44,10159.8821
1640588400000,4068.86,4071.28,4048.0,4051.01,8542.0763
1640584800000,4061.87,4071.95,4055.0,4068.87,6620.996
1640581200000,4067.9,4068.94,4060.03,4061.87,6474.2664
1640577600000,4080.1,4080.45,4065.02,4067.91,7540.928
1640574000000,4070.68,4087.56,4068.23,4080.09,7800.2528
1640570400000,4074.55,4080.0,4064.97,4070.68,8910.2858
1640566800000,4061.21,4077.64,4047.37,4074.55,7538.9987
1640563200000,4063.57,4080.47,4058.0,4061.21,7262.536
1640559600000,4082.4,4091.81,4056.97,4063.56,8749.6982
1640556000000,4081.76,4094.54,4078.16,4082.39,5831.6804
1640552400000,4071.92,4105.0,4042.69,4081.94,13849.0799
1640548800000,4076.11,4084.01,4070.0,4071.92,5315.8364
1640545200000,4074.91,4081.0,4066.82,4076.1,4436.7204
1640541600000,4072.67,4079.0,4063.82,4074.92,5033.867
1640538000000,4069.5,4078.68,4062.44,4072.67,4515.2872
1640534400000,4053.84,4077.41,4048.23,4069.5,6688.6941
1640530800000,4050.35,4068.0,4045.06,4053.85,7658.1636
1640527200000,4042.0,4055.0,4035.02,4050.36,6656.5384
1640523600000,4044.72,4048.27,4034.38,4042.0,6175.3114
1640520000000,4033.2,4049.74,4021.39,4044.72,9196.2159
1640516400000,4048.58,4060.01,4012.0,4033.01,13050.111
1640512800000,4041.52,4051.81,4034.59,4048.58,5087.222
1640509200000,4032.11,4050.4,4029.47,4041.52,5663.5495
1640505600000,4037.28,4049.99,4027.2,4032.11,7857.7883
1640502000000,4027.28,4040.02,4020.0,4037.27,5083.2295
1640498400000,4027.19,4035.56,4017.66,4027.28,5452.4711
1640494800000,4022.9,4032.87,4017.24,4027.19,5268.481
1640491200000,4013.39,4030.82,4000.0,4022.9,11269.0239
1640487600000,4064.62,4064.95,4005.78,4013.21,20672.2004
1640484000000,4092.22,4095.93,4052.0,4064.62,11468.6461
1640480400000,4081.34,4102.44,4077.15,4092.22,6179.9655
1640476800000,4094.36,4098.54,4071.53,4081.34,8149.4738
1640473200000,4086.98,4108.0,4080.0,4094.83,7388.1422
1640469600000,4117.92,4120.55,4081.11,4086.97,8527.5649
1640466000000,4105.5,4137.91,4105.39,4117.96,15904.9222
1640462400000,4076.91,4113.73,4073.73,4105.5,9956.6206
1640458800000,4081.2,4085.7,4070.93,4076.89,3994.1981
1640455200000,4067.56,4094.22,4061.02,4081.19,8097.6492
1640451600000,4075.48,4079.52,4037.0,4067.56,20086.9616
1640448000000,4079.04,4100.0,4070.36,4075.47,11788.5701
1640444400000,4068.0,4081.0,4061.34,4079.04,6177.4868
1640440800000,4076.9,4079.05,4060.0,4068.0,6758.6592
1640437200000,4083.25,4083.45,4057.39,4076.89,8990.677
1640433600000,4051.74,4104.08,4049.84,4083.25,15628.7721
1640430000000,4033.68,4055.5,4027.32,4051.59,5704.6483
1640426400000,4046.94,4054.54,4021.94,4033.68,7882.1545
1640422800000,4057.53,4062.78,4045.01,4046.95,5323.6834
1640419200000,4052.91,4060.89,4042.33,4057.52,5452.1712
1640415600000,4057.63,4062.93,4043.68,4052.91,6046.2551
1640412000000,4045.02,4060.01,4019.02,4057.63,9039.7749
1640408400000,4040.65,4060.03,4040.49,4045.02,6603.2237
1640404800000,4038.7,4052.43,4035.0,4040.64,6414.2661
1640401200000,4029.19,4045.08,4027.0,4038.69,7178.5096
1640397600000,4053.67,4059.31,4029.18,4029.19,6425.5182
1640394000000,4065.43,4075.86,4040.99,4053.66,8429.3548
1640390400000,4046.35,4069.28,4018.62,4065.43,10327.0967
1640386800000,4053.91,4057.0,4017.17,4046.36,13615.6036
1640383200000,4065.54,4070.37,4036.17,4053.91,9828.2743
1640379600000,4069.43,4078.4,4056.71,4065.54,6402.5713
1640376000000,4078.28,4080.21,4039.07,4069.63,16185.1433
1640372400000,4120.35,4134.84,4073.07,4078.29,14724.22
1640368800000,4098.08,4125.0,4093.18,4120.29,9989.497
1640365200000,4086.06,4098.55,4071.0,4098.08,4330.5952
1640361600000,4094.23,4108.98,4073.31,4086.06,10505.414
1640358000000,4078.36,4095.11,4048.22,4094.23,13169.3703
1640354400000,4086.5,4113.5,4070.93,4078.36,11348.5821
1640350800000,4084.12,4110.03,4075.79,4086.51,8716.0142
1640347200000,4079.0,4087.49,4065.63,4084.11,7910.6141
1640343600000,4092.63,4118.05,4070.4,4079.0,11409.6673
1640340000000,4108.4,4109.45,4082.41,4092.63,6002.5507
1640336400000,4094.65,4112.0,4092.0,4108.46,6722.2361
1640332800000,4088.35,4115.01,4082.0,4094.65,8889.8895
1640329200000,4088.5,4097.73,4081.45,4088.67,6837.632
1640325600000,4089.8,4096.49,4060.94,4088.5,8196.1821
1640322000000,4089.55,4095.0,4075.69,4089.81,6195.9663
1640318400000,4092.02,4098.93,4088.65,4090.37,3425.5804
1640314800000,4098.86,4104.44,4074.0,4092.03,9130.3395
1640311200000,4122.12,4128.56,4098.36,4098.85,9773.3366
1640307600000,4106.49,4129.0,4103.27,4122.13,15260.2779
1640304000000,4111.41,4119.89,4094.28,4106.4,12263.6083
1640300400000,4094.54,4111.68,4085.22,4111.41,8902.9755
1640296800000,4112.61,4117.45,4093.43,4094.53,7106.4394
1640293200000,4121.5,4126.15,4089.08,4112.61,14388.3358
1640289600000,4133.64,4142.75,4102.28,4121.49,22865.9398
1640286000000,4094.09,4150.0,4088.4,4133.64,37778.6155
1640282400000,4044.16,4104.4,4044.15,4094.09,52333.5579
1640278800000,3985.99,4048.27,3984.07,4044.15,31321.4387
1640275200000,3950.64,3991.79,3945.58,3985.99,15793.1001
1640271600000,3940.69,3958.38,3937.94,3950.65,7887.9267
1640268000000,3947.54,3955.68,3925.54,3940.69,15376.0473
1640264400000,3944.23,3965.5,3943.6,3947.53,10538.2494
1640260800000,3934.31,3958.33,3925.01,3944.23,8235.1629
1640257200000,3943.68,3958.81,3921.24,3934.32,10741.6284
1640253600000,3930.39,3954.68,3914.47,3943.68,9489.5524
1640250000000,3930.53,3934.5,3905.01,3930.38,10044.3553
1640246400000,3911.6,3935.64,3893.23,3930.53,16369.917
1640242800000,3960.58,3963.52,3901.0,3911.6,14331.5136
1640239200000,3946.33,3962.68,3931.84,3960.29,8129.8927
1640235600000,3948.73,3965.34,3941.9,3946.32,6934.5648
1640232000000,3960.6,3972.0,3944.64,3948.73,6330.4508
1640228400000,3965.33,3970.15,3934.0,3960.59,9285.536
1640224800000,3955.36,4005.0,3945.17,3965.33,19496.6123
1640221200000,3940.1,3957.48,3925.45,3955.36,8677.0838
1640217600000,3979.51,3986.95,3910.1,3940.1,27848.9205
1640214000000,4001.33,4003.63,3973.35,3979.51,7375.504
1640210400000,4013.7,4019.7,3990.24,4001.34,6152.5583
1640206800000,4004.68,4019.55,3998.8,4013.7,10924.8381
1640203200000,3997.5,4012.8,3989.17,4004.69,7689.1261
1640199600000,3981.03,4000.74,3973.1,3997.5,8673.3937
1640196000000,3981.44,3993.54,3955.51,3981.02,9655.8678
1640192400000,4008.16,4015.52,3975.16,3981.44,9054.1253
1640188800000,4007.18,4033.32,3995.19,4008.16,17944.9177
1640185200000,3997.99,4008.27,3983.68,4007.24,9238.5165
1640181600000,3960.01,4010.22,3956.82,3998.38,13220.5505
1640178000000,3954.72,3975.45,3939.59,3960.0,20333.9376
1640174400000,4022.51,4031.07,3933.4,3954.73,47682.9819
1640170800000,4022.69,4033.99,4014.28,4022.51,8689.2967
1640167200000,4014.52,4027.34,4008.85,4022.7,10320.3069
1640163600000,4033.08,4039.07,4003.25,4014.52,12671.9904
1640160000000,4047.25,4063.07,4032.51,4033.21,10309.9167
1640156400000,4038.74,4060.0,4038.06,4047.24,8695.3766
1640152800000,4033.93,4049.36,4030.01,4038.74,8306.0635
1640149200000,4054.0,4055.0,4030.32,4033.92,9202.4113
1640145600000,4048.6,4056.53,4041.52,4053.99,13020.6107
1640142000000,4054.36,4062.94,4042.64,4048.6,11783.5321
1640138400000,4038.71,4074.87,4033.27,4054.36,18985.9859
1640134800000,3994.99,4041.0,3992.43,4038.71,12156.4571
1640131200000,4014.41,4026.84,3992.03,3995.0,11103.5422
1640127600000,4028.14,4042.77,4013.97,4014.15,10982.8786
1640124000000,4025.55,4030.01,4012.36,4028.14,7599.2598
1640120400000,4008.7,4035.49,4001.63,4025.51,8553.7021
1640116800000,4007.87,4029.16,3995.53,4009.11,10871.569
1640113200000,3986.39,4011.96,3982.0,4007.87,6018.2685
1640109600000,3991.06,3999.64,3981.83,3986.39,6335.0488
1640106000000,3996.87,4013.11,3983.52,3990.94,7996.4247
1640102400000,3978.6,4003.29,3972.01,3996.88,11548.2201
1640098800000,3997.29,4007.4,3959.66,3978.21,17429.4134
1640095200000,4009.87,4014.88,3983.19,3997.29,14204.0566
1640091600000,4017.07,4021.97,4001.8,4009.86,12358.6402
1640088000000,4025.32,4063.0,4009.0,4017.07,24272.1332
1640084400000,4019.22,4029.7,4015.96,4025.32,8926.5026
1640080800000,4018.01,4032.83,4012.21,4019.23,9750.9023
1640077200000,4018.85,4029.0,4007.57,4018.01,10580.322
1640073600000,4003.37,4037.73,3992.9,4018.86,19435.026
1640070000000,4013.46,4024.0,3995.51,4003.21,12511.4583
1640066400000,4011.22,4017.69,3989.32,4013.46,12017.3706
1640062800000,4031.12,4044.65,3998.29,4011.38,17269.8045
1640059200000,4007.48,4055.0,4007.22,4031.12,35118.5463
1640055600000,3919.37,4024.11,3916.56,4007.46,34218.3638
1640052000000,3930.9,3941.36,3913.21,3919.36,8980.3177
1640048400000,3940.11,3949.86,3914.77,3930.54,11715.118
1640044800000,3944.72,3982.0,3923.4,3940.46,22133.0082
1640041200000,3892.68,3955.22,3891.44,3944.73,28974.4876
1640037600000,3911.75,3927.59,3891.27,3892.68,9740.6649
1640034000000,3929.77,3968.23,3910.52,3911.75,23043.9239
1640030400000,3872.18,3944.44,3872.03,3928.76,22461.9299
1640026800000,3850.01,3883.63,3847.07,3872.19,14207.3324
1640023200000,3824.48,3857.34,3818.0,3850.01,8702.0572
1640019600000,3849.31,3860.0,3820.43,3824.47,10357.9858
1640016000000,3800.77,3849.31,3792.08,3849.3,14452.1264
1640012400000,3837.92,3841.56,3792.86,3800.77,14581.6721
1640008800000,3776.29,3848.21,3753.0,3837.92,36352.1114
1640005200000,3781.78,3810.78,3765.51,3775.71,10568.2256
1640001600000,3813.02,3814.14,3768.25,3781.44,14011.1735
1639998000000,3797.93,3819.32,3786.34,3813.02,8319.6557
1639994400000,3768.25,3820.97,3765.76,3797.93,12938.5405
1639990800000,3814.59,3817.95,3759.74,3768.24,20281.0025
1639987200000,3823.97,3835.0,3792.38,3814.59,10962.23
1639983600000,3852.65,3852.88,3807.56,3823.97,16727.9305
1639980000000,3847.29,3861.6,3828.0,3852.64,15256.0044
1639976400000,3926.0,3933.76,3837.29,3847.3,18185.8273
1639972800000,3906.62,3927.32,3901.3,3925.64,7266.2809
1639969200000,3927.96,3934.09,3890.0,3906.62,12274.5645
1639965600000,3932.11,3940.86,3913.34,3928.22,9244.5283
1639962000000,3947.41,3983.37,3918.09,3932.11,15309.7771
1639958400000,3924.14,3947.42,3892.05,3947.41,12696.4447
1639954800000,3977.81,3990.95,3911.61,3924.14,10730.3855
1639951200000,3920.25,3991.0,3913.15,3977.84,13513.3431
1639947600000,3917.12,3938.45,3910.76,3920.25,7001.6564
1639944000000,3914.05,3928.96,3896.51,3917.12,7016.0349
1639940400000,3931.76,3935.91,3884.0,3914.06,11984.885
1639936800000,3925.29,3935.79,3904.12,3932.02,7020.1
1639933200000,3924.08,3931.64,3905.59,3925.29,8853.3196
1639929600000,3927.25,3951.89,3918.05,3924.09,7721.6422
1639926000000,3942.68,3947.39,3920.05,3927.26,6372.9058
1639922400000,3963.62,3998.0,3915.0,3942.68,34880.9292
1639918800000,3941.22,3980.0,3908.67,3963.61,15777.2641
1639915200000,3925.36,3945.36,3898.21,3941.22,8066.4781
1639911600000,3923.25,3931.0,3900.0,3925.36,7674.9249
1639908000000,3942.59,3945.06,3897.6,3923.25,33988.3514
1639904400000,3969.02,3975.8,3940.0,3942.58,12812.1276
1639900800000,3976.99,3988.5,3962.49,3969.37,7749.2351
1639897200000,3970.52,3993.82,3965.33,3977.0,9107.2252
1639893600000,3988.06,3991.66,3968.76,3970.42,6337.5353
1639890000000,4009.01,4018.43,3982.72,3988.07,10496.5991
1639886400000,3988.58,4026.99,3988.58,4009.17,15535.0975
1639882800000,3942.92,4032.43,3942.65,3988.58,32526.8811
1639879200000,3904.56,3948.82,3898.87,3942.91,9857.4021
1639875600000,3941.91,3954.51,3884.89,3904.56,13208.0744
1639872000000,3959.93,3968.3,3931.12,3941.91,7773.9254
1639868400000,3972.56,3976.0,3945.01,3959.93,6703.0111
1639864800000,3975.76,3996.93,3964.56,3972.23,8905.385
1639861200000,3957.85,3977.8,3939.35,3975.75,8411.6176
1639857600000,3943.2,3963.38,3926.5,3957.86,7323.1513
1639854000000,3941.32,3952.28,3907.45,3943.2,9798.9836
1639850400000,3935.47,3947.44,3931.89,3941.32,4336.5142
1639846800000,3938.02,3954.22,3928.94,3935.47,8738.5546
1639843200000,3945.41,3967.86,3932.91,3938.02,11012.0061
1639839600000,3961.04,3979.4,3940.39,3945.41,8420.0849
1639836000000,3928.28,3971.88,3925.7,3961.03,12180.0671
1639832400000,3960.26,3966.84,3927.44,3928.28,10758.1185
1639828800000,3958.6,3983.39,3948.52,3960.43,10444.7323
1639825200000,3975.8,3982.0,3947.62,3958.13,13147.8901
1639821600000,3942.48,3994.68,3923.0,3975.81,36333.6472
1639818000000,3893.87,3942.62,3892.26,3942.49,12627.1329
1639814400000,3890.43,3917.77,3875.74,3893.86,11282.7742
1639810800000,3889.32,3903.91,3883.34,3890.43,7979.4335
1639807200000,3903.77,3937.0,3883.53,3889.58,14807.4325
1639803600000,3882.46,3932.04,3866.05,3903.77,18479.5918
1639800000000,3877.24,3890.0,3840.0,3882.46,14168.4756
1639796400000,3789.75,3906.15,3789.07,3877.23,29741.1142
1639792800000,3784.93,3821.21,3767.01,3789.76,14254.142
1639789200000,3879.45,3885.41,3782.46,3784.94,33358.0742
1639785600000,3875.43,3886.89,3829.05,3879.46,26381.3198
1639782000000,3901.17,3903.0,3868.44,3875.42,8152.8854
1639778400000,3905.62,3911.39,3822.66,3901.16,20516.2946
1639774800000,3844.49,3941.37,3832.41,3905.63,17092.8815
1639771200000,3881.31,3891.54,3841.42,3844.48,12634.0298
1639767600000,3902.57,3918.8,3874.9,3881.3,12432.9178
1639764000000,3857.97,3912.13,3850.69,3902.57,13216.4802
1639760400000,3909.56,3910.39,3840.31,3858.51,16243.3069
1639756800000,3834.55,3945.0,3827.17,3909.56,43906.9826
1639753200000,3737.91,3843.75,3702.57,3834.55,45639.4299
1639749600000,3816.76,3820.85,3700.0,3737.91,56115.9151
1639746000000,3822.85,3840.41,3805.0,3816.76,13699.2854
1639742400000,3834.36,3850.7,3796.0,3822.86,18954.8526
1639738800000,3819.48,3853.98,3810.54,3834.36,13793.0358
1639735200000,3878.91,3880.99,3806.0,3819.48,22599.4009
1639731600000,3888.66,3889.51,3854.68,3878.92,12310.957
1639728000000,3881.55,3896.1,3872.39,3888.66,13562.9152
1639724400000,3935.0,3935.0,3852.0,3881.54,54443.6717
1639720800000,3958.7,3960.45,3931.28,3935.0,8884.4244
1639717200000,3978.76,3981.54,3944.89,3958.9,11901.7729
1639713600000,3967.73,3988.69,3966.06,3978.75,7412.8813
1639710000000,3976.44,3976.44,3952.18,3968.03,7819.5149
1639706400000,3982.64,3985.46,3952.51,3976.44,7532.5657
1639702800000,3977.73,3994.1,3964.99,3982.64,8062.803
1639699200000,3959.11,3988.08,3930.0,3977.83,16441.7179
1639695600000,4007.82,4009.06,3942.11,3958.11,17429.3152
1639692000000,4030.4,4036.9,3966.0,4007.82,13260.3884
1639688400000,4018.2,4038.05,4014.6,4030.29,6280.5316
1639684800000,3996.81,4047.9,3993.64,4017.67,14404.4739
1639681200000,4025.81,4036.79,3980.0,3996.82,19928.2638
1639677600000,4034.74,4063.46,4011.25,4025.63,13617.3336
1639674000000,4079.99,4080.58,4033.82,4034.74,19469.4493
1639670400000,4081.3,4110.53,4056.61,4079.8,33843.7015
1639666800000,4065.17,4113.43,4040.49,4082.0,31601.4637
1639663200000,4077.24,4090.0,4048.33,4065.16,13905.8813
1639659600000,4031.0,4094.78,4005.95,4077.23,21856.6582
1639656000000,4069.99,4077.89,4026.36,4031.0,16730.5042
1639652400000,4050.6,4083.26,4018.2,4069.63,19360.2992
1639648800000,4043.61,4057.8,4035.0,4050.61,12135.5979
1639645200000,4028.96,4046.72,4026.65,4043.6,7549.1422
1639641600000,4021.69,4039.9,4013.49,4028.95,10007.1768
1639638000000,4020.56,4047.96,4009.3,4021.68,14106.9215
1639634400000,3985.31,4022.5,3978.46,4020.57,10202.8926
1639630800000,4009.19,4024.34,3982.92,3985.49,9828.736
1639627200000,4018.09,4024.88,3995.16,4009.18,8339.9965
1639623600000,4030.2,4039.3,4005.89,4018.08,12834.9929
1639620000000,4050.28,4052.8,4026.0,4030.2,7770.2125
1639616400000,4042.79,4051.72,4027.0,4050.28,10403.3089
1639612800000,4019.54,4058.47,4014.37,4042.79,23912.7893
1639609200000,4000.9,4031.09,4000.46,4019.08,15900.9736
1639605600000,4061.57,4069.14,3991.3,4000.9,16898.5771
1639602000000,4055.0,4091.11,4037.89,4061.56,22202.3571
1639598400000,3969.37,4092.22,3966.01,4055.0,62709.887
1639594800000,3809.81,3986.8,3759.06,3969.54,120280.9628
1639591200000,3728.65,3840.45,3719.51,3809.82,28515.7461
1639587600000,3714.76,3742.0,3693.28,3728.65,16550.8965
1639584000000,3659.38,3719.73,3643.73,3715.17,27289.7316
1639580400000,3778.21,3787.42,3653.41,3659.38,43301.0941
1639576800000,3819.41,3826.02,3765.0,3778.21,15764.7982
1639573200000,3810.0,3833.09,3805.41,3819.41,10728.7549
1639569600000,3851.12,3871.91,3808.77,3810.01,16633.8392
1639566000000,3862.12,3877.18,3843.0,3851.12,10643.5189
1639562400000,3878.83,3888.0,3854.24,3861.89,11267.1427
1639558800000,3888.93,3891.06,3868.08,3878.83,7783.857
1639555200000,3863.67,3900.0,3862.44,3888.93,17410.8531
1639551600000,3852.1,3872.82,3840.0,3863.68,9194.9102
1639548000000,3850.6,3876.0,3848.89,3852.11,10552.1981
1639544400000,3856.22,3864.52,3836.31,3850.59,9493.6615
1639540800000,3847.45,3895.92,3824.25,3856.22,20663.2252
1639537200000,3827.19,3848.2,3818.05,3847.45,8096.7705
1639533600000,3835.51,3838.83,3803.2,3827.19,11378.795
1639530000000,3849.18,3849.4,3818.8,3835.52,10721.9595
1639526400000,3858.99,3896.0,3845.0,3849.17,18083.5474
1639522800000,3838.22,3875.0,3820.0,3858.99,11153.7118
1639519200000,3851.03,3862.71,3819.74,3838.22,9815.23
1639515600000,3834.37,3882.74,3828.5,3851.29,20222.5204
1639512000000,3768.74,3857.01,3768.06,3833.95,23006.8082
1639508400000,3747.94,3783.0,3746.84,3768.74,9061.7609
1639504800000,3760.22,3783.07,3723.54,3747.95,14903.8599
1639501200000,3764.63,3800.0,3756.36,3760.22,8534.5337
1639497600000,3785.95,3802.62,3746.86,3764.63,17858.1075
1639494000000,3817.43,3835.0,3768.01,3785.95,18823.9107
1639490400000,3795.01,3820.88,3763.01,3817.38,15752.2492
1639486800000,3823.34,3842.29,3770.22,3795.01,19547.5179
1639483200000,3839.2,3865.09,3823.13,3823.34,30405.0282
1639479600000,3816.84,3844.7,3794.92,3839.2,18355.4221
1639476000000,3767.87,3819.05,3762.41,3816.84,14510.1208
1639472400000,3817.62,3823.71,3764.1,3767.89,14291.373
1639468800000,3783.28,3823.79,3782.23,3817.93,22895.1813
